Key,Chinese,English,TraditionalChinese,Russian,SpanishSpain,PortugueseBrazil,German,Japanese,French,Polish,SpanishLatinAmerica,PortuguesePortugal,Korean,Turkish
LastName_38,蒙塔涅,Montagne,蒙塔涅,Монтань,Montagne,Montagne,Montagne,モンターニュ,Montagne,Montagne,Montagne,Montagne,몽타뉴,Montagne
LastName_39,维涅,Vigne,維涅,Винь,Vigne,Vigne,Vigne,ヴィーニュ,Vigne,Vigne,Vigne,Vigne,비뉴,Vigne
LastName_40,帕尔芒蒂埃,Parmentier,帕爾芒蒂埃,Пармантье,Parmentier,Parmentier,Parmentier,パルマンティエ,Parmentier,Parmentier,Parmentier,Parmentier,파르망티에,Parmentier
LastName_41,拉沙佩勒,Lachapelle,拉沙佩勒,Лашапель,Lachapelle,Lachapelle,Lachapelle,ラシャペル,Lachapelle,Lachapelle,Lachapelle,Lachapelle,라샤펠,Lachapelle
LastName_42,瓦洛瓦,Valois,瓦洛瓦,Валуа,Valois,Valois,Valois,ヴァロワ,Valois,Valois,Valois,Valois,발루아,Valois
LastName_43,孔帕尼翁,Compagnon,孔帕尼翁,Компаньон,Compagnon,Compagnon,Compagnon,コンパニョン,Compagnon,Compagnon,Compagnon,Compagnon,콩파뇽,Compagnon
LastName_44,德勒马尔,Delemar,德勒馬爾,Делемар,Delemar,Delemar,Delemar,ドゥルマール,Delemar,Delemar,Delemar,Delemar,들르마르,Delemar
LastName_45,贝兰德,Béland,貝蘭德,Белан,Béland,Béland,Béland,ベラン,Béland,Béland,Béland,Béland,벨랑,Béland
LastName_46,夏蒂永,Châtillon,夏蒂永,Шатийон,Châtillon,Châtillon,Châtillon,シャティヨン,Châtillon,Châtillon,Châtillon,Châtillon,샤티용,Châtillon
LastName_47,勒维耶,Levier,勒維耶,Левье,Levier,Levier,Levier,ルヴィエ,Levier,Levier,Levier,Levier,르비에,Levier
LastName_48,贝尔蒙,Belmont,貝爾蒙,Бельмон,Belmont,Belmont,Belmont,ベルモン,Belmont,Belmont,Belmont,Belmont,벨몽,Belmont
LastName_49,德洛姆,Delorme,德洛姆,Делорм,Delorme,Delorme,Delorme,ドロルム,Delorme,Delorme,Delorme,Delorme,들로름,Delorme
LastName_50,维亚尔,Viard,維亞爾,Виар,Viard,Viard,Viard,ヴィアール,Viard,Viard,Viard,Viard,비아르,Viard
