Key,Chinese,English,TraditionalChinese,Russian,SpanishSpain,PortugueseBrazil,German,Japanese,French,Polish,SpanishLatinAmerica,PortuguesePortugal,Korean,Turkish
FemaleName_13,薇薴莉,Violet,薇薴莉,Вайолет,Violeta,Violeta,Violet,ヴァイオレット,Violette,Wioletta,Violeta,Violeta,바이올렛,Violet
FemaleName_14,萝莎琳,Rosalind,蘿莎琳,Розалинд,Rosalinda,Rosalinda,Rosalind,ロザリンド,Rosalinde,Rozalinda,Rosalinda,Rosalinda,로잘린드,Rosalind
FemaleName_15,赛丽斯特,Celeste,賽麗斯特,Селеста,Celeste,Celeste,Celeste,セレステ,Céleste,Celesta,Celeste,Celeste,셀레스테,Celeste
FemaleName_16,艾莉亚,Aria,艾莉亞,Ария,Aria,Ária,Aria,アリア,Aria,Aria,Aria,Ária,아리아,Aria
FemaleName_17,梅丽娜,Melina,梅麗娜,Мелина,Melina,Melina,Melina,メリナ,Mélina,Melina,Melina,Melina,멜리나,Melina
FemaleName_18,贝拉特里丝,Beatrice,貝拉特里絲,Беатрис,Beatriz,Beatriz,Beatrice,ベアトリス,Béatrice,Beatrycze,Beatriz,Beatriz,베아트리스,Beatrice
FemaleName_19,斯蒂芬妮,Stephanie,斯蒂芬妮,Стефани,Estefanía,Estêfania,Stephanie,ステファニー,Stéphanie,Stefania,Estefanía,Estêfania,스테파니,Stephanie
FemaleName_20,奎妮,Queenie,奎妮,Квини,Queenie,Queenie,Queenie,クイーニー,Queenie,Queenie,Queenie,Queenie,퀸니,Queenie
FemaleName_21,露西,Lucy,露西,Люси,Lucía,Lúcia,Lucy,ルーシー,Lucie,Lucja,Lucía,Lúcia,루시,Lucy
FemaleName_22,克莱拉,Clara,克萊拉,Клара,Clara,Clara,Clara,クララ,Clara,Klara,Clara,Clara,클라라,Clara
FemaleName_23,艾米,Amy,艾米,Эйми,Amy,Amy,Amy,エイミー,Amy,Amy,Amy,Amy,에이미,Amy
FemaleName_24,奎因,Quinn,奎因,Квинн,Quinn,Quinn,Quinn,クイン,Quinn,Quinn,Quinn,Quinn,퀸,Quinn
FemaleName_25,花拉,Flora,花拉,Флора,Flora,Flora,Flora,フローラ,Flore,Flora,Flora,Flora,플로라,Flora
FemaleName_26,奥洛拉,Aurora,奧洛拉,Аврора,Aurora,Aurora,Aurora,オーロラ,Aurore,Aurora,Aurora,Aurora,오로라,Aurora
FemaleName_27,露娜,Luna,露娜,Луна,Luna,Luna,Luna,ルナ,Luna,Luna,Luna,Luna,루나,Luna
FemaleName_28,艾伟,Ivy,艾偉,Айви,Ivy,Ivy,Ivy,アイヴィー,Ivy,Ivy,Ivy,Ivy,아이비,Ivy
FemaleName_29,梅伊,May,梅伊,Мэй,Maya,Maia,Mai,メイ,Mai,Maja,Maya,Maia,메이,May
FemaleName_30,薇拉,Vera,薇拉,Вера,Vera,Vera,Vera,ヴェラ,Vera,Wera,Vera,Vera,베라,Vera
FemaleName_31,海娜,Helena,海娜,Хелена,Helena,Helena,Helena,ヘレナ,Hélène,Helena,Helena,Helena,헬레나,Helena
FemaleName_32,伊丽斯,Iris,伊麗斯,Ирис,Iris,Íris,Iris,アイリス,Iris,Irys,Iris,Íris,아이리스,İris
FemaleName_33,贝妮塔,Benita,貝妮塔,Бенита,Benita,Benita,Benita,ベニータ,Bénita,Benita,Benita,Benita,베니타,Benita
FemaleName_34,塞丽娜,Serena,塞麗娜,Серена,Serena,Serena,Serena,セレナ,Serena,Serena,Serena,Serena,세레나,Serena
FemaleName_35,戴安娜,Diana,戴安娜,Диана,Diana,Diana,Diana,ダイアナ,Diane,Diana,Diana,Diana,다이애나,Diana
FemaleName_36,凡妮莎,Vanessa,凡妮莎,Ванесса,Vanessa,Vanessa,Vanessa,ヴァネッサ,Vanessa,Wanessa,Vanessa,Vanessa,바네사,Vanessa
FemaleName_37,威丝帕,Vesper,威絲帕,Веспер,Vesper,Vesper,Vesper,ヴェスパー,Vesper,Wesper,Vesper,Vesper,베스퍼,Vesper
FemaleName_38,欧佩莉亚,Ophelia,歐佩莉亞,Офелия,Ofelia,Ofélia,Ophelia,オフェリア,Ophélie,Ofelia,Ofelia,Ofélia,오페리아,Ophelia
FemaleName_39,奎丁娜,Quintina,奎丁娜,Квинтина,Quintina,Quintina,Quintina,クインティナ,Quintine,Kwintyna,Quintina,Quintina,퀸티나,Quintina
FemaleName_40,艾丽莎,Eliza,艾麗莎,Элайза,Elisa,Elisa,Eliza,エライザ,Élisa,Eliza,Elisa,Elisa,엘라이자,Eliza
FemaleName_41,珀恩,Maeve,瑪恩,Мэйв,Maeve,Maeve,Maeve,メイヴ,Maeve,Maeve,Maeve,Maeve,메이브,Maeve
FemaleName_42,江森,Jasmine,江森,Жасмин,Jazmín,Jasmim,Jasmin,ジャスミン,Jasmine,Jaśmina,Jazmín,Jasmim,재스민,Yasemin
FemaleName_43,莉德丽,Lydia,莉德麗,Лидия,Lidia,Lídia,Lydia,リディア,Lydie,Lidia,Lidia,Lídia,리디아,Lydia
FemaleName_44,雅斯明,Yasmin,雅斯明,Ясмин,Yasmin,Yasmin,Yasmin,ヤスミン,Yasmine,Jasmin,Yasmin,Yasmin,야스민,Yasmin
FemaleName_45,西尔维亚,Sylvia,西爾維亞,Сильвия,Silvia,Sílvia,Sylvia,シルヴィア,Sylvie,Sylwia,Silvia,Sílvia,실비아,Sylvia
FemaleName_46,莉莉丝,Lilith,莉莉絲,Лилит,Lilith,Lilith,Lilith,リリス,Lilith,Lilit,Lilith,Lilith,릴리스,Lilith
FemaleName_47,赛拉,Thea,賽拉,Тея,Tea,Tea,Thea,テア,Théa,Tea,Tea,Tea,테아,Thea
FemaleName_48,米拉,Mira,米拉,Мира,Mira,Mira,Mira,ミラ,Mira,Mira,Mira,Mira,미라,Mira
FemaleName_49,艾丽丝,Eris,艾麗絲,Эрис,Eris,Éris,Eris,エリス,Éris,Eris,Eris,Éris,에리스,Eris
FemaleName_50,瑟琳娜,Serina,瑟琳娜,Серина,Serina,Serina,Serina,セリナ,Sérina,Serina,Serina,Serina,세리나,Serina
FemaleName_51,莉莉,Lily,莉莉,Лили,Lili,Lília,Lily,リリー,Lily,Lilia,Lili,Lília,릴리,Lily
FemaleName_52,艾弗拉,Evra,艾弗拉,Эвра,Evra,Evra,Evra,エヴラ,Evra,Ewra,Evra,Evra,에브라,Evra
FemaleName_53,莫莱,Moira,莫萊,Мойра,Moira,Moira,Moira,モイラ,Moira,Mojra,Moira,Moira,모이라,Moira
FemaleName_54,卡琳娜,Katrina,卡琳娜,Катрина,Katrina,Catrina,Katrina,カトリーナ,Katrina,Katrina,Katrina,Catrina,카트리나,Katrina
FemaleName_55,费丽西亚,Felicia,費麗西亞,Фелисия,Felicia,Felícia,Felicia,フェリシア,Félicia,Felicja,Felicia,Felícia,펠리시아,Felicia
FemaleName_56,安贝尔,Amber,安貝爾,Эмбер,Ámbar,Âmbar,Amber,アンバー,Ambre,Amber,Ámbar,Âmbar,앰버,Amber
FemaleName_57,莉莉亚,Lilia,莉莉亞,Лилия,Lilia,Lília,Lilia,リリア,Lilia,Lilia,Lilia,Lília,릴리아,Lilia
FemaleName_58,古瑞亚,Gria,古瑞亞,Грия,Gria,Gria,Gria,グリア,Gria,Gria,Gria,Gria,그리아,Gria
FemaleName_59,绮尼,Gina,綺尼,Джина,Gina,Gina,Gina,ジーナ,Gina,Gina,Gina,Gina,지나,Gina
FemaleName_60,克丽斯,Chris,克麗斯,Крис,Chris,Chris,Chris,クリス,Chris,Kris,Chris,Chris,크리스,Chris
FemaleName_61,艾拉,Ella,艾拉,Элла,Ella,Ela,Ella,エラ,Ella,Ela,Ella,Ela,엘라,Ella
FemaleName_62,奎蒂,Kitty,奎蒂,Китти,Kitty,Kitty,Kitty,キティ,Kitty,Kiti,Kitty,Kitty,키티,Kitty
FemaleName_63,梅尔莎,Melsa,梅爾莎,Мельса,Melsa,Melsa,Melsa,メルサ,Melsa,Melsa,Melsa,Melsa,멜사,Melsa
FemaleName_64,露西亚,Lucia,露西亞,Лючия,Lucía,Lúcia,Lucia,ルチア,Lucie,Lucja,Lucía,Lúcia,루시아,Lucia
FemaleName_65,诺拉,Nora,諾拉,Нора,Nora,Nora,Nora,ノラ,Nora,Nora,Nora,Nora,노라,Nora
FemaleName_66,珀拉,Paula,珀拉,Паула,Paula,Paula,Paula,ポーラ,Paule,Paula,Paula,Paula,폴라,Paula
FemaleName_67,奥莉薇,Olive,奧莉薇,Олив,Oliva,Olívia,Olive,オリーヴ,Olive,Oliwia,Oliva,Olívia,올리브,Olive
FemaleName_68,瑞妮,Renée,瑞妮,Рене,René,Renêa,Renée,ルネ,Renée,Rene,René,Renêa,르네,Renée
FemaleName_69,珊德拉,Sandra,珊德拉,Сандра,Sandra,Sandra,Sandra,サンドラ,Sandra,Sandra,Sandra,Sandra,산드라,Sandra
FemaleName_70,塔拉,Tara,塔拉,Тара,Tara,Tara,Tara,タラ,Tara,Tara,Tara,Tara,타라,Tara
FemaleName_71,乌娜,Una,烏娜,Уна,Una,Una,Una,ウナ,Una,Una,Una,Una,우나,Una
FemaleName_72,薇薇安,Vivian,薇薇安,Вивиан,Viviana,Viviana,Vivian,ヴィヴィアン,Viviane,Wiwiana,Viviana,Viviana,비비안,Vivian
FemaleName_73,温蒂,Wendy,溫蒂,Уэнди,Wendy,Wendy,Wendy,ウェンディ,Wendy,Wendy,Wendy,Wendy,웬디,Wendy
FemaleName_74,西琳,Xira,西琳,Ксира,Xira,Xira,Xira,シラ,Xira,Ksyra,Xira,Xira,시라,Xira
FemaleName_75,伊薇特,Yvette,伊薇特,Иветт,Ivette,Ivete,Yvette,イヴェット,Yvette,Iwetta,Ivette,Ivete,이베트,Yvette
FemaleName_76,泽拉,Zara,澤拉,Зара,Zara,Zara,Zara,ザラ,Zara,Zara,Zara,Zara,자라,Zara
FemaleName_77,艾琳,Erin,艾琳,Эрин,Erin,Erin,Erin,エリン,Erin,Erin,Erin,Erin,에린,Erin
FemaleName_78,贝朗西,Bernice,貝朗西,Бернис,Berenice,Berenice,Bernice,ベルニス,Bérénice,Berenika,Berenice,Berenice,버니스,Bernice
FemaleName_79,卡梅拉,Camilla,卡梅拉,Камилла,Camila,Camila,Camilla,カミラ,Camille,Kamila,Camila,Camila,카밀라,Camilla
FemaleName_80,黛娜,Dayna,黛娜,Дейна,Dayna,Dayna,Dayna,デイナ,Dayna,Dajna,Dayna,Dayna,데이나,Dayna
FemaleName_81,伊丽莎,Elsa,伊麗莎,Эльза,Elsa,Elsa,Elsa,エルサ,Elsa,Elza,Elsa,Elsa,엘사,Elsa
FemaleName_82,菲妮,Fiona,菲妮,Фиона,Fiona,Fiona,Fiona,フィオナ,Fiona,Fiona,Fiona,Fiona,피오나,Fiona
FemaleName_83,格蕾丝,Grace,格蕾絲,Грейс,Gracia,Graça,Grace,グレース,Grâce,Gracja,Gracia,Graça,그레이스,Grace
FemaleName_84,汉娜,Hannah,漢娜,Ханна,Hannah,Hannah,Hannah,ハンナ,Hannah,Hanna,Hannah,Hannah,한나,Hannah
FemaleName_85,伊莎贝拉,Isabella,伊莎貝拉,Изабелла,Isabella,Isabella,Isabella,イザベラ,Isabelle,Izabela,Isabella,Isabella,이사벨라,İsabella
FemaleName_86,杰西卡,Jessica,傑西卡,Джессика,Jessica,Jéssica,Jessica,ジェシカ,Jessica,Jessica,Jessica,Jéssica,제시카,Jessica
FemaleName_87,凯莉,Kelly,凱莉,Келли,Kelly,Kelly,Kelly,ケリー,Kelly,Kelly,Kelly,Kelly,켈리,Kelly
FemaleName_88,莉莉亚娜,Liliana,莉莉亞娜,Лилиана,Liliana,Liliana,Liliana,リリアナ,Liliane,Liliana,Liliana,Liliana,릴리아나,Liliana
FemaleName_89,米兰达,Miranda,米蘭達,Миранда,Miranda,Miranda,Miranda,ミランダ,Miranda,Miranda,Miranda,Miranda,미란다,Miranda
FemaleName_90,娜塔莉,Natalie,娜塔莉,Натали,Natalia,Natália,Natalie,ナタリー,Nathalie,Natalia,Natalia,Natália,나탈리,Natalie
FemaleName_91,欧莉维亚,Olivia,歐莉維亞,Оливия,Olivia,Olívia,Olivia,オリヴィア,Olivia,Oliwia,Olivia,Olívia,올리비아,Olivia
FemaleName_92,佩塔,Petra,佩塔,Петра,Petra,Petra,Petra,ペトラ,Petra,Petra,Petra,Petra,페트라,Petra
FemaleName_93,蓟拉,Paula,薊拉,Паула,Paula,Paula,Paula,ポーラ,Paule,Paula,Paula,Paula,폴라,Paula
FemaleName_94,瑞和娜,Rhianna,瑞和娜,Рианна,Rihanna,Rihanna,Rhianna,リアンナ,Rihanna,Rihanna,Rihanna,Rihanna,리안나,Rihanna
FemaleName_95,莎拉,Sarah,莎拉,Сара,Sara,Sara,Sarah,サラ,Sarah,Sara,Sara,Sara,사라,Sarah
FemaleName_96,塔妮,Tanya,塔妮,Таня,Tania,Tânia,Tanja,ターニャ,Tania,Tania,Tania,Tânia,타니아,Tanya
FemaleName_97,乌尔苏拉,Ursula,烏爾蘇拉,Урсула,Úrsula,Úrsula,Ursula,ウルスラ,Ursule,Urszula,Úrsula,Úrsula,우르술라,Ursula
FemaleName_98,瓦丽亚,Valeria,瓦麗亞,Валерия,Valeria,Valéria,Valeria,ヴァレリア,Valérie,Waleria,Valeria,Valéria,발레리아,Valeria
FemaleName_99,韦尔妮,Willow,韋爾妮,Уиллоу,Willow,Willow,Willow,ウィロウ,Willow,Willow,Willow,Willow,윌로우,Willow
FemaleName_100,泽西,Zoe,澤西,Зоя,Zoe,Zoé,Zoe,ゾーイ,Zoé,Zoe,Zoe,Zoé,조이,Zoe
