Key,Chinese,English,TraditionalChinese,Russian,SpanishSpain,PortugueseBrazil,German,Japanese,French,Polish,SpanishLatinAmerica,PortuguesePortugal,Korean,Turkish
FemaleName_40,苏日娜,Surina,蘇日娜,Сурина,Surina,Surina,Surina,スリナ,Sourina,Surina,Surina,Surina,수리나,Surina
FemaleName_41,巴特尔朱拉,Batjargal,巴特爾朱拉,Батжаргал,Batjargal,Batjargal,Batjargal,バトジャルガル,Batdjargal,Batdżargal,Batjargal,Batjargal,바트자르갈,Batcargal
FemaleName_42,赛汉,Saihan,賽汗,Сайхан,Saihan,Saihan,Saihan,サイハン,Saïkhan,Sajchan,Saihan,Saihan,사이한,Sayhan
FemaleName_43,恩和,Enkhe,恩和,Энх,Enkhe,Enkhe,Enkhe,エンヘ,Enkhé,Enche,Enkhe,Enkhe,엔헤,Enhe
FemaleName_44,宝力道,Bolod,寶力道,Болд,Bolod,Bolod,Bolod,ボロド,Bolod,Bolod,Bolod,Bolod,볼로드,Bolod
FemaleName_45,卓娜,Jona,卓娜,Жона,Jona,Jona,Dschona,ジョナ,Djona,Dżona,Jona,Jona,조나,Cona
FemaleName_46,敖云,Oyun,敖雲,Оюун,Oyun,Oyun,Oyun,オユン,Oyoun,Ojun,Oyun,Oyun,오윤,Oyun
FemaleName_47,阿拉坦其其格,Altantsetseg,阿拉坦其其格,Алтанцэцэг,Altantsetseg,Altantsetseg,Altantsetseg,アルタンツェツェグ,Altantsetseg,Altanceceg,Altantsetseg,Altantsetseg,알탄체체그,Altantsetseg
FemaleName_48,宝勒尔,Boler,寶勒爾,Болор,Boler,Boler,Boler,ボレル,Boler,Boler,Boler,Boler,볼레르,Boler
FemaleName_49,德力格尔,Delger,德力格爾,Дэлгэр,Delger,Delger,Delger,デルゲル,Delger,Delger,Delger,Delger,델게르,Delger
FemaleName_50,额尔登其木格,Erdenechimeg,額爾登其木格,Эрдэнэчимэг,Erdenechimeg,Erdenechimeg,Erdenechimeg,エルデネチメグ,Erdenetchimeg,Erdeneczimeg,Erdenechimeg,Erdenechimeg,에르데네치메그,Erdeneçimeg
FemaleName_51,高娃,Gowa,高娃,Гова,Gowa,Gowa,Gowa,ゴワ,Gowa,Gowa,Gowa,Gowa,고와,Gova
FemaleName_52,呼日勒,Khurel,呼日勒,Хүрэл,Khurel,Khurel,Khurel,フレル,Khourel,Churel,Khurel,Khurel,후렐,Hürel
FemaleName_53,吉日嘎拉,Jirgal,吉日嘎拉,Жиргал,Jirgal,Jirgal,Dschirgal,ジルガル,Djirgal,Dżirgal,Jirgal,Jirgal,지르갈,Cirgal
FemaleName_54,莲花,Badma,蓮花,Бадма,Badma,Badma,Badma,バドマ,Badma,Badma,Badma,Badma,바드마,Badma
FemaleName_55,梅花,Saikhantsetseg,梅花,Сайханцэцэг,Saikhantsetseg,Saikhantsetseg,Saikhantsetseg,サイハンツェツェグ,Saïkhantsetseg,Sajchanceceg,Saikhantsetseg,Saikhantsetseg,사이한체체그,Saykhantsetseg
FemaleName_56,娜木拉,Namura,娜木拉,Намура,Namura,Namura,Namura,ナムラ,Namoura,Namura,Namura,Namura,나무라,Namura
FemaleName_57,奥特根,Otgon,奧特根,Отгон,Otgon,Otgon,Otgon,オトゴン,Otgon,Otgon,Otgon,Otgon,오트곤,Otgon
FemaleName_58,普日布,Purev,普日布,Пүрэв,Purev,Purev,Pürew,プレヴ,Pourev,Purew,Purev,Purev,푸레브,Pürev
FemaleName_59,青格勒,Tsenguun,青格勒,Цэнгүүн,Tsenguun,Tsenguun,Tsengün,ツェングーン,Tsenguoun,Cengun,Tsenguun,Tsenguun,쳉군,Tsengün
FemaleName_60,仁钦,Rinchin,仁欽,Ринчин,Rinchin,Rinchin,Rintschin,リンチン,Rintchin,Rinczin,Rinchin,Rinchin,린친,Rinçin
FemaleName_61,斯琴,Siqin,斯琴,Сикин,Siqin,Siqin,Siqin,シチン,Siqin,Sikin,Siqin,Siqin,시친,Sıkın
FemaleName_62,腾格尔,Tenger,騰格爾,Тэнгэр,Tenger,Tenger,Tenger,テンゲル,Tenger,Tenger,Tenger,Tenger,텡게르,Tenger
FemaleName_63,乌恩,Uun,烏恩,Уун,Uun,Uun,Uun,ウーン,Oun,Uun,Uun,Uun,운,Uun
FemaleName_64,旺楚克,Wangchuk,旺楚克,Ванчук,Wangchuk,Wangchuk,Wangtschuk,ワンチュク,Wangtchouk,Wanczuk,Wangchuk,Wangchuk,왕추크,Vançuk
FemaleName_65,希日布,Shirav,希日布,Ширав,Shirav,Shirav,Schiraw,シラヴ,Chirav,Sziraw,Shirav,Shirav,시라브,Şirav
FemaleName_66,雅日娜,Yarina,雅日娜,Ярина,Yarina,Yarina,Yarina,ヤリナ,Yarina,Jarina,Yarina,Yarina,야리나,Yarina
FemaleName_67,朝格图,Zogto,朝格圖,Зогто,Zogto,Zogto,Tsogto,ゾグト,Tsogto,Cogto,Zogto,Zogto,조그토,Tsogto
FemaleName_68,阿古拉,Agula,阿古拉,Агула,Agula,Agula,Agula,アグラ,Agoula,Agula,Agula,Agula,아굴라,Agula
FemaleName_69,布和,Bukhe,布和,Бүх,Bukhe,Bukhe,Buche,ブヘ,Boukhé,Buche,Bukhe,Bukhe,부헤,Bühe
FemaleName_70,朝鲁,Cholu,朝魯,Чолу,Cholu,Cholu,Tscholu,チョル,Tcholou,Czolu,Cholu,Cholu,촐루,Çolu
FemaleName_71,达日玛,Darima,達日瑪,Дарима,Darima,Darima,Darima,ダリマ,Darima,Darima,Darima,Darima,다리마,Darima
FemaleName_72,额尔登,Erden,額爾登,Эрдэн,Erden,Erden,Erden,エルデン,Erden,Erden,Erden,Erden,에르덴,Erden
FemaleName_73,格根塔拉,Gegentala,格根塔拉,Гэгэнтала,Gegentala,Gegentala,Gegentala,ゲゲンタラ,Guéguentala,Gegentala,Gegentala,Gegentala,게겐탈라,Gegentala
FemaleName_74,哈达,Khada,哈達,Хада,Khada,Khada,Khada,ハダ,Khada,Chada,Khada,Khada,하다,Hada
FemaleName_75,伊日贵,Irgui,伊日貴,Иргүй,Irgui,Irgui,Irgui,イルグイ,Irguï,Irguj,Irgui,Irgui,이르구이,İrgüy
FemaleName_76,吉雅,Jiya,吉雅,Жия,Jiya,Jiya,Dschiya,ジヤ,Djiya,Dżija,Jiya,Jiya,지야,Ciya
FemaleName_77,凯日,Khayr,凱日,Хайр,Khayr,Khayr,Chair,ハイル,Khaïr,Chajr,Khayr,Khayr,하이르,Hayr
FemaleName_78,拉格瓦,Lagva,拉格瓦,Лагва,Lagva,Lagva,Lagwa,ラグヴァ,Lagva,Lagwa,Lagva,Lagva,라그바,Lagva
FemaleName_79,玛拉沁,Malchin,瑪拉沁,Малчин,Malchin,Malchin,Maltschin,マルチン,Maltchin,Malczin,Malchin,Malchin,말친,Malçin
FemaleName_80,纳木吉勒,Namjil,納木吉勒,Намжил,Namjil,Namjil,Namdschil,ナムジル,Namdjil,Namdżil,Namjil,Namjil,남질,Namcil
FemaleName_81,鄂其尔,Ochir,鄂其爾,Очир,Ochir,Ochir,Otschir,オチル,Otchir,Oczir,Ochir,Ochir,오치르,Oçir
FemaleName_82,宝日,Bor,寶日,Бор,Bor,Bor,Bor,ボル,Bor,Bor,Bor,Bor,보르,Bor
FemaleName_83,庆格勒泰,Tsengelti,慶格勒泰,Цэнгэлти,Tsengelti,Tsengelti,Tsengelti,ツェンゲルティ,Tsenguélti,Cengelti,Tsengelti,Tsengelti,쳉겔티,Tsengelti
FemaleName_84,日布,Rav,日布,Рав,Rav,Rav,Raw,ラヴ,Rav,Raw,Rav,Rav,라브,Rav
FemaleName_85,苏布达,Suvd,蘇布達,Сувд,Suvd,Suvd,Suwd,スヴド,Souvd,Suwd,Suvd,Suvd,수브드,Suvd
FemaleName_86,陶格斯,Togs,陶格斯,Тогс,Togs,Togs,Togs,トグス,Togs,Togs,Togs,Togs,토그스,Togs
FemaleName_87,乌尼日,Unir,烏尼日,Унир,Unir,Unir,Unir,ウニル,Ounir,Unir,Unir,Unir,우니르,Unir
FemaleName_88,温都日,Undur,溫都日,Өндөр,Undur,Undur,Undur,ウンドゥル,Oundour,Undur,Undur,Undur,운두르,Undur
FemaleName_89,希力布,Shiliv,希力布,Шилив,Shiliv,Shiliv,Schiliw,シリヴ,Chiliv,Sziliw,Shiliv,Shiliv,실리브,Şiliv
FemaleName_90,彦吉玛,Yanjmaa,彥吉瑪,Янжмаа,Yanjmaa,Yanjmaa,Yandschmaa,ヤンジマー,Yandjmaa,Jandżmaa,Yanjmaa,Yanjmaa,얀지마,Yancmaa
FemaleName_91,朝伦,Zolon,朝倫,Золон,Zolon,Zolon,Tsolon,ゾロン,Tsolon,Colon,Zolon,Zolon,졸론,Tsolon
FemaleName_92,阿拉腾乌拉,Altan-Ula,阿拉騰烏拉,Алтан-Ула,Altan-Ula,Altan-Ula,Altan-Ula,アルタン・ウラ,Altan-Oula,Altan-Ula,Altan-Ula,Altan-Ula,알탄 울라,Altan-Ula
FemaleName_93,巴音满都拉,Bayanmandal,巴音滿都拉,Баянмандал,Bayanmandal,Bayanmandal,Bajanmandal,バヤンマンダル,Bayanmandal,Bajanmandal,Bayanmandal,Bayanmandal,바얀만달,Bayanmandal
FemaleName_94,朝格吉勒,Tsogjil,朝格吉勒,Цогжил,Tsogjil,Tsogjil,Tsogdschil,ツォグジル,Tsogdjil,Cogdżil,Tsogjil,Tsogjil,초그질,Tsogcil
FemaleName_95,德勒格尔玛,Delgerma,德勒格爾瑪,Дэлгэрмаа,Delgerma,Delgerma,Delgerma,デルゲルマー,Delgerma,Delgerma,Delgerma,Delgerma,델게르마,Delgerma
FemaleName_96,额尔登珠拉,Erdenjula,額爾登珠拉,Эрдэнжула,Erdenjula,Erdenjula,Erdendschula,エルデンジュラ,Erdendjula,Erdendżula,Erdenjula,Erdenjula,에르덴줄라,Erdencüla
FemaleName_97,高陶布日,Gaotobur,高陶布日,Гаотобур,Gaotobur,Gaotobur,Gaotobur,ガオトブル,Gaotobour,Gaotobur,Gaotobur,Gaotobur,가오토부르,Gaotobur
FemaleName_98,哈日呼,Kharkhu,哈日呼,Харху,Kharkhu,Kharkhu,Charchu,ハルフ,Kharkhou,Charchu,Kharkhu,Kharkhu,하르후,Harhu
FemaleName_99,吉日木图,Jirmut,吉日木圖,Жирмут,Jirmut,Jirmut,Dschirmut,ジルムト,Djirmout,Dżirmut,Jirmut,Jirmut,지르무트,Cirmut
FemaleName_100,兰珠,Lanju,蘭珠,Ланжу,Lanju,Lanju,Landschu,ランジュ,Landjou,Landżu,Lanju,Lanju,란주,Lancu
