Key,Chinese,English,TraditionalChinese,Russian,SpanishSpain,PortugueseBrazil,German,Japanese,French,Polish,SpanishLatinAmerica,PortuguesePortugal,Korean,Turkish
LastName_17,宝音巴特,Bayanbat,寶音巴特,Баянбат,Bayanbat,Bayanbat,Bajanbat,バヤンバト,Bayanbat,Bajanbat,Bayanbat,Bayanbat,바얀바트,Bayanbat
LastName_18,朝格图,Tsogto,朝格圖,Цогто,Tsogto,Tsogto,Tsogto,ツォグト,Tsogto,Cogto,Tsogto,Tsogto,초그토,Tsogto
LastName_19,格日勒图,Gereltu,格日勒圖,Гэрэлт,Gereltu,Gereltu,Gereltu,ゲレルト,Guéreltu,Gereltu,Gereltu,Gereltu,게렐투,Gereltu
LastName_20,宝力德,Bold,寶力德,Болд,Bold,Bold,Bold,ボルド,Bold,Bold,Bold,Bold,볼드,Bold
LastName_21,阿拉坦,Altan,阿拉坦,Алтан,Altan,Altan,Altan,アルタン,Altan,Altan,Altan,Altan,알탄,Altan
LastName_22,萨仁,Saran,薩仁,Саран,Saran,Saran,Saran,サラン,Saran,Saran,Saran,Saran,사란,Saran
LastName_23,敖登,Odon,敖登,Одон,Odon,Odon,Odon,オドン,Odon,Odon,Odon,Odon,오돈,Odon
LastName_24,朝鲁,Chuluu,朝魯,Чулуу,Chuluu,Chuluu,Tschulu,チュルー,Tchoulou,Czulu,Chuluu,Chuluu,출루,Çuluu
LastName_25,巴音,Bayan,巴音,Баян,Bayan,Bayan,Bajan,バヤン,Bayan,Bajan,Bayan,Bayan,바얀,Bayan
LastName_26,图门,Tumen,圖門,Түмэн,Tumen,Tumen,Tümen,トゥメン,Toumen,Tumen,Tumen,Tumen,투멘,Tümen
LastName_27,扎木苏,Jamsran,扎木蘇,Жамсран,Jamsran,Jamsran,Dschamsran,ジャムスラン,Djamsran,Dżamsran,Jamsran,Jamsran,잠스란,Camsran
LastName_28,德力格尔,Delger,德力格爾,Дэлгэр,Delger,Delger,Delger,デルゲル,Delger,Delger,Delger,Delger,델게르,Delger
LastName_29,嘎尔迪,Gardi,嘎爾迪,Гарди,Gardi,Gardi,Gardi,ガルディ,Gardi,Gardi,Gardi,Gardi,가르디,Gardi
LastName_30,呼日查,Khurts,呼日查,Хурц,Khurts,Khurts,Churz,フルツ,Khourts,Churc,Khurts,Khurts,후르츠,Hurts
LastName_31,吉日嘎拉,Jirgal,吉日嘎拉,Жиргал,Jirgal,Jirgal,Dschirgal,ジルガル,Djirgal,Dżirgal,Jirgal,Jirgal,지르갈,Cirgal
LastName_32,拉哈苏荣,Lkhasuren,拉哈蘇榮,Лхасүрэн,Lkhasuren,Lkhasuren,Lkhasüren,ルハスレン,Lkhasuren,Lchasuren,Lkhasuren,Lkhasuren,르하수렌,Lhasüren
LastName_33,蒙和,Munkh,蒙和,Мөнх,Munkh,Munkh,Münch,ムンフ,Mounkh,Munch,Munkh,Munkh,문흐,Münh
LastName_34,纳仁,Naran,納仁,Наран,Naran,Naran,Naran,ナラン,Naran,Naran,Naran,Naran,나란,Naran
LastName_35,奥云,Oyun,奧雲,Оюун,Oyun,Oyun,Oyun,オユン,Oyoun,Ojun,Oyun,Oyun,오윤,Oyun
LastName_36,普日布,Purev,普日布,Пүрэв,Purev,Purev,Pürew,プレヴ,Pourev,Purew,Purev,Purev,푸레브,Pürev
LastName_37,其米德,Chimid,其米德,Чимид,Chimid,Chimid,Tschimid,チミド,Tchimid,Czimid,Chimid,Chimid,치미드,Çimid
LastName_38,仁钦,Rinchin,仁欽,Ринчин,Rinchin,Rinchin,Rintschin,リンチン,Rintchin,Rinczin,Rinchin,Rinchin,린친,Rinçin
LastName_39,桑布,Sambuu,桑布,Самбуу,Sambuu,Sambuu,Sambu,サンブー,Sambou,Sambu,Sambuu,Sambuu,삼부,Sambuu
LastName_40,腾格尔,Tenger,騰格爾,Тэнгэр,Tenger,Tenger,Tenger,テンゲル,Tenger,Tenger,Tenger,Tenger,텡게르,Tenger
LastName_41,乌嫩,Unenbat,烏嫩,Үнэнбат,Unenbat,Unenbat,Ünenbat,ウネンバト,Ounenbat,Unenbat,Unenbat,Unenbat,우넨바트,Ünenbat
LastName_42,旺楚克,Wangchuk,旺楚克,Ванчук,Wangchuk,Wangchuk,Wangtschuk,ワンチュク,Wangtchouk,Wanczuk,Wangchuk,Wangchuk,왕추크,Vançuk
LastName_43,希日布,Shirav,希日布,Ширав,Shirav,Shirav,Schiraw,シラヴ,Chirav,Sziraw,Shirav,Shirav,시라브,Şirav
LastName_44,雅木,Yam,雅木,Ям,Yam,Yam,Yam,ヤム,Yam,Jam,Yam,Yam,얌,Yam
LastName_45,扎拉嘎,Jargal,扎拉嘎,Жаргал,Jargal,Jargal,Dschargal,ジャルガル,Djargal,Dżargal,Jargal,Jargal,자르갈,Cargal
LastName_46,阿古达,Aguda,阿古達,Агуда,Aguda,Aguda,Aguda,アグダ,Agouda,Aguda,Aguda,Aguda,아구다,Aguda
LastName_47,巴彦德勒格尔,Bayandelger,巴彥德勒格爾,Баяндэлгэр,Bayandelger,Bayandelger,Bajandelger,バヤンデルゲル,Bayandelger,Bajandelger,Bayandelger,Bayandelger,바얀델게르,Bayandelger
LastName_48,朝格吉德,Tsogdjid,朝格吉德,Цогжид,Tsogdjid,Tsogdjid,Tsogdschid,ツォグジド,Tsogdjid,Cogdżid,Tsogdjid,Tsogdjid,초그지드,Tsogcid
LastName_49,达瓦苏伦,Davaasuren,達瓦蘇倫,Даваасүрэн,Davaasuren,Davaasuren,Dawaasüren,ダヴァースレン,Davaasuren,Dawaasuren,Davaasuren,Davaasuren,다바수렌,Davaasüren
LastName_50,额尔登巴特,Erdenbat,額爾登巴特,Эрдэнэбат,Erdenbat,Erdenbat,Erdenbat,エルデンバト,Erdenbat,Erdenbat,Erdenbat,Erdenbat,에르덴바트,Erdenbat
