Key,Chinese,English,TraditionalChinese,Russian,SpanishSpain,PortugueseBrazil,German,Japanese,French,Polish,SpanishLatinAmerica,PortuguesePortugal,Korean,Turkish
MaleName_26,旭烈兀,Hulagu,旭烈兀,Хулагу,Hulagu,Hulagu,Hülegü,フラグ,Houlagou,Hulagu,Hulagu,Hulagu,훌라구,Hülagu
MaleName_27,海都,Kaidu,海都,Хайду,Kaidu,Kaidu,Kaidu,カイドゥ,Kaïdou,Kajdu,Kaidu,Kaidu,카이두,Kaydu
MaleName_28,脱脱,Toqto,脫脫,Тогто,Toqto,Toqto,Toqto,トクト,Toqto,Tokto,Toqto,Toqto,톡토,Tokto
MaleName_29,帖木儿,Timur,帖木兒,Тимур,Timur,Timur,Timur,ティムール,Timour,Timur,Timur,Timur,티무르,Timur
MaleName_30,也孙铁木儿,Yesun Temur,也孫鐵木兒,Есүн-Тэмүр,Yesun Temur,Yesun Temur,Yesün Temür,イェスン・テムル,Yesün Temür,Jesun Temur,Yesun Temur,Yesun Temur,예순 테무르,Yesün Temür
MaleName_31,达延,Dayan,達延,Даян,Dayan,Dayan,Dajan,ダヤン,Dayan,Dajan,Dayan,Dayan,다얀,Dayan
MaleName_32,巴彦,Bayan,巴彥,Баян,Bayan,Bayan,Bajan,バヤン,Bayan,Bajan,Bayan,Bayan,바얀,Bayan
MaleName_33,额森,Esen,額森,Эсэн,Esen,Esen,Esen,エセン,Esen,Esen,Esen,Esen,에센,Esen
MaleName_34,满都鲁,Mandukhai,滿都魯,Мандухай,Mandukhai,Mandukhai,Mandukhai,マンドハイ,Mandoukhaï,Manduchaj,Mandukhai,Mandukhai,만두카이,Mandukhai
MaleName_35,噶尔丹,Galdan,噶爾丹,Галдан,Galdan,Galdan,Galdan,ガルダン,Galdan,Galdan,Galdan,Galdan,갈단,Galdan
MaleName_36,策棱,Tseren,策棱,Цэрэн,Tseren,Tseren,Tseren,ツェレン,Tséren,Ceren,Tseren,Tseren,체렌,Tseren
MaleName_37,阿睦尔撒纳,Amursana,阿睦爾撒納,Амурсана,Amursana,Amursana,Amursana,アムルサナ,Amoursana,Amursana,Amursana,Amursana,아무르사나,Amursana
MaleName_38,渥巴锡,Ubashi,渥巴錫,Убаши,Ubashi,Ubashi,Ubaschi,ウバシ,Oubachi,Ubaszi,Ubashi,Ubashi,우바시,Ubaşı
MaleName_39,僧格林沁,Sengge,僧格林沁,Сэнгэ,Sengge,Sengge,Sengge,センゲ,Sengué,Senge,Sengge,Sengge,셍게,Sengge
MaleName_40,达尔罕,Darkhan,達爾罕,Дархан,Darkhan,Darkhan,Darkhan,ダルハン,Darkhan,Darchan,Darkhan,Darkhan,다르한,Darkhan
MaleName_41,扎萨克,Zasag,扎薩克,Засаг,Zasag,Zasag,Zasag,ザサグ,Zasag,Zasag,Zasag,Zasag,자사그,Zasag
MaleName_42,诺颜,Noyan,諾顏,Ноён,Noyan,Noyan,Nojan,ノヤン,Noyan,Nojan,Noyan,Noyan,노얀,Noyan
MaleName_43,台吉,Taiji,台吉,Тайжи,Taiji,Taiji,Taidschi,タイジ,Taïdji,Tajdżi,Taiji,Taiji,타이지,Tayci
MaleName_44,巴图鲁,Baturu,巴圖魯,Батуру,Baturu,Baturu,Baturu,バトゥル,Batourou,Baturu,Baturu,Baturu,바투루,Baturu
MaleName_45,扎木彦,Jamyan,扎木彥,Жамьян,Jamyan,Jamyan,Dschamjan,ジャムヤン,Djamyan,Dżamjan,Jamyan,Jamyan,잠얀,Camyan
MaleName_46,嘎尔玛,Garma,嘎爾瑪,Гарма,Garma,Garma,Garma,ガルマ,Garma,Garma,Garma,Garma,가르마,Garma
MaleName_47,达赖,Dalai,達賴,Далай,Dalai,Dalai,Dalai,ダライ,Dalaï,Dalaj,Dalai,Dalai,달라이,Dalay
MaleName_48,班禅,Panchen,班禪,Панчен,Panchen,Panchen,Pantschen,パンチェン,Pantchen,Panczen,Panchen,Panchen,판첸,Pançen
MaleName_49,呼图克图,Khutuktu,呼圖克圖,Хутухта,Khutuktu,Khutuktu,Khutuktu,フトクト,Khoutoukhtou,Chutuchtu,Khutuktu,Khutuktu,후툭투,Hutuktu
MaleName_50,格西,Geshe,格西,Геше,Geshe,Geshe,Geshe,ゲシェ,Guéshé,Gesze,Geshe,Geshe,게셰,Geşe
MaleName_51,甘珠尔,Ganjur,甘珠爾,Ганжур,Ganjur,Ganjur,Gandschur,ガンジュール,Gandjour,Gandżur,Ganjur,Ganjur,간주르,Gancur
MaleName_52,丹珠尔,Danjur,丹珠爾,Данжур,Danjur,Danjur,Dandschur,ダンジュール,Dandjour,Dandżur,Danjur,Danjur,단주르,Dancur
MaleName_53,阿巴嘎,Abaga,阿巴嘎,Абага,Abaga,Abaga,Abaga,アバガ,Abaga,Abaga,Abaga,Abaga,아바가,Abaga
MaleName_54,阿鲁浑,Arghun,阿魯渾,Аргун,Arghun,Arghun,Arghun,アルグン,Argoun,Argun,Arghun,Arghun,아르군,Argun
MaleName_55,合赞,Ghazan,合贊,Газан,Ghazan,Ghazan,Ghazan,ガザン,Ghazan,Gazan,Ghazan,Ghazan,가잔,Gazan
MaleName_56,完者都,Oljeitu,完者都,Өлзийт,Oljeitu,Oljeitu,Öldscheitü,オルジェイトゥ,Oldjaïtou,Oldżejtu,Oljeitu,Oljeitu,올제이투,Olcaytu
MaleName_57,不赛因,Abu Said,不賽因,Абу Саид,Abu Said,Abu Said,Abu Said,アブー・サイード,Abou Saïd,Abu Said,Abu Said,Abu Said,아부 사이드,Abu Said
MaleName_58,月即别,Ögedeikhan,月即別,Өгэдэй,Ögedeikhan,Ögedeikhan,Ögedei,オゲデイ,Ögödéi,Ogedej,Ögedeikhan,Ögedeikhan,외게데이,Ögedey
MaleName_59,贵由,Guyuk,貴由,Гүюг,Guyuk,Guyuk,Güjük,グユク,Gouyouk,Gujuk,Guyuk,Guyuk,구육,Güyük
MaleName_60,失烈门,Shiremun,失烈門,Ширэмүн,Shiremun,Shiremun,Schiremun,シレムン,Chirémoun,Sziremun,Shiremun,Shiremun,시레문,Şiremun
MaleName_61,忽察,Qutula,忽察,Хутула,Qutula,Qutula,Qutula,クトゥラ,Qoutoula,Kutula,Qutula,Qutula,쿠툴라,Kutula
MaleName_62,俺巴孩,Ambaghai,俺巴孩,Амбагай,Ambaghai,Ambaghai,Ambaghai,アンバガイ,Ambaghaï,Ambagaj,Ambaghai,Ambaghai,암바가이,Ambagay
MaleName_63,忽图剌,Khotula,忽圖剌,Хотула,Khotula,Khotula,Khotula,ホトラ,Khotoula,Chotula,Khotula,Khotula,호툴라,Khotula
MaleName_64,合布勒,Khabul,合布勒,Хабул,Khabul,Khabul,Khabul,ハブル,Khaboul,Chabul,Khabul,Khabul,하불,Khabul
MaleName_65,巴儿坛,Bartan,巴兒壇,Бартан,Bartan,Bartan,Bartan,バルタン,Bartan,Bartan,Bartan,Bartan,바르탄,Bartan
MaleName_66,马可儿,Markor,馬可兒,Маркор,Markor,Markor,Markor,マルコル,Markor,Markor,Markor,Markor,마르코르,Markor
MaleName_67,塔塔儿,Tatar,塔塔兒,Татар,Tatar,Tatar,Tatar,タタール,Tatar,Tatar,Tatar,Tatar,타타르,Tatar
MaleName_68,篾儿乞,Merkit,篾兒乞,Мэргид,Merkit,Merkit,Merkit,メルキト,Merkit,Merkit,Merkit,Merkit,메르키트,Merkit
MaleName_69,乃蛮,Naiman,乃蠻,Найман,Naiman,Naiman,Naiman,ナイマン,Naïman,Najman,Naiman,Naiman,나이만,Nayman
MaleName_70,克烈,Kerait,克烈,Кэрэйт,Kerait,Kerait,Kerait,ケレイト,Kéraït,Kerejt,Kerait,Kerait,케레이트,Kerait
MaleName_71,汪古,Ongud,汪古,Онгуд,Ongud,Ongud,Ongud,オングド,Ongoud,Ongud,Ongud,Ongud,옹구드,Ongud
MaleName_72,弘吉剌,Khongirad,弘吉剌,Хонгирад,Khongirad,Khongirad,Khongirad,ホンギラド,Khongirad,Chongirad,Khongirad,Khongirad,홍기라드,Kongirad
MaleName_73,巴鲁剌思,Barulas,巴魯剌思,Барулас,Barulas,Barulas,Barulas,バルラス,Baroulas,Barulas,Barulas,Barulas,바룰라스,Barulas
MaleName_74,札剌亦儿,Jalayir,札剌亦兒,Жалайр,Jalayir,Jalayir,Dschalajir,ジャライル,Djalaïr,Dżalajir,Jalayir,Jalayir,잘라이르,Calayır
MaleName_75,泰赤乌,Tayichiud,泰赤烏,Тайчиуд,Tayichiud,Tayichiud,Taitschijut,タイチウト,Taïtchioud,Tajcziud,Tayichiud,Tayichiud,타이치우드,Tayciud
MaleName_76,朔思吉,Shosgi,朔思吉,Шосги,Shosgi,Shosgi,Schosgi,ショスギ,Chosgi,Szosgi,Shosgi,Shosgi,쇼스기,Şosgi
MaleName_77,察合,Chahar,察合,Чахар,Chahar,Chahar,Tscha char,チャハル,Tchahar,Czachar,Chahar,Chahar,차하르,Çahar
MaleName_78,土默特,Tumed,土默特,Түмэд,Tumed,Tumed,Tümed,トゥメド,Toumed,Tumed,Tumed,Tumed,투메드,Tümed
MaleName_79,鄂尔多斯,Ordos,鄂爾多斯,Ордос,Ordos,Ordos,Ordos,オルドス,Ordos,Ordos,Ordos,Ordos,오르도스,Ordos
MaleName_80,喀尔喀,Khalkha,喀爾喀,Халх,Khalkha,Khalkha,Chalcha,ハルハ,Khalkha,Chalcha,Khalkha,Khalkha,할하,Halha
MaleName_81,卫拉特,Oirat,衛拉特,Ойрад,Oirat,Oirat,Oirat,オイラト,Oïrat,Ojrat,Oirat,Oirat,오이라트,Oyrat
MaleName_82,准噶尔,Dzungar,準噶爾,Зүнгар,Dzungar,Dzungar,Dsungar,ジュンガル,Dzoungar,Dzungar,Dzungar,Dzungar,준가르,Cungar
MaleName_83,和硕特,Khoshut,和碩特,Хошууд,Khoshut,Khoshut,Choschut,ホシュート,Khochout,Choszut,Khoshut,Khoshut,호슈트,Hoşut
MaleName_84,杜尔伯特,Dörbed,杜爾伯特,Дөрвөд,Dörbed,Dörbed,Dörböd,ドルベド,Dörböd,Dorbed,Dörbed,Dörbed,되르베드,Dörbed
MaleName_85,土尔扈特,Torghut,土爾扈特,Торгууд,Torghut,Torghut,Torghut,トルグート,Torghout,Torgut,Torghut,Torghut,토르구트,Torgut
MaleName_86,辉特,Khoit,輝特,Хойд,Khoit,Khoit,Choit,ホイト,Khoït,Chojt,Khoit,Khoit,호이트,Hoyt
MaleName_87,巴尔虎,Barga,巴爾虎,Барга,Barga,Barga,Barga,バルガ,Barga,Barga,Barga,Barga,바르가,Barga
MaleName_88,布里亚特,Buryat,布里亞特,Буряад,Buryat,Buryat,Burjat,ブリヤート,Bouriate,Buriat,Buryat,Buryat,부랴트,Buryat
MaleName_89,达斡尔,Daur,達斡爾,Дагуур,Daur,Daur,Daur,ダウール,Daour,Daur,Daur,Daur,다우르,Daur
MaleName_90,鄂温克,Evenki,鄂溫克,Эвенки,Evenki,Evenki,Ewenki,エヴェンキ,Evenki,Ewenki,Evenki,Evenki,에벤키,Evenki
MaleName_91,鄂伦春,Oroqen,鄂倫春,Орочон,Oroqen,Oroqen,Orotschen,オロチョン,Orotchon,Oroczon,Oroqen,Oroqen,오로첸,Oroçen
MaleName_92,索伦,Solon,索倫,Солон,Solon,Solon,Solon,ソロン,Solon,Solon,Solon,Solon,솔론,Solon
MaleName_93,巴尔忽,Barkhu,巴爾忽,Барху,Barkhu,Barkhu,Barchu,バルフ,Barkhou,Barchu,Barkhu,Barkhu,바르후,Barhu
MaleName_94,纳哈出,Naghachu,納哈出,Нагачу,Naghachu,Naghachu,Nagatschu,ナガチュ,Nagatchu,Nagaczu,Naghachu,Naghachu,나가추,Nagaçu
MaleName_95,阔阔出,Köke,闊闊出,Көхө,Köke,Köke,Köke,コケ,Köké,Koke,Köke,Köke,쾨케,Köke
MaleName_96,乃儿不花,Nayir,乃兒不花,Найр,Nayir,Nayir,Najir,ナイル,Naïr,Najir,Nayir,Nayir,나이르,Nayır
MaleName_97,脱古思,Toghus,脫古思,Тогус,Toghus,Toghus,Toghus,トグス,Toghous,Togus,Toghus,Toghus,토구스,Togus
MaleName_98,阿速台,Asutai,阿速台,Асутай,Asutai,Asutai,Asutai,アスタイ,Asoutaï,Asutaj,Asutai,Asutai,아수타이,Asutay
MaleName_99,伯颜帖木儿,Bayan Temur,伯顏帖木兒,Баян-Тэмүр,Bayan Temur,Bayan Temur,Bajan Temür,バヤン・テムル,Bayan Temür,Bajan Temur,Bayan Temur,Bayan Temur,바얀 테무르,Bayan Temür
MaleName_100,哈丹巴特尔,Khadan Baatar,哈丹巴特爾,Хадан Баатар,Khadan Baatar,Khadan Baatar,Khadan Baatar,ハダン・バータル,Khadan Baatar,Chadan Baatar,Khadan Baatar,Khadan Baatar,하단 바타르,Hadan Baatar
